Date,Price,Recommendation,Confidence,MarketContext,TradeGrade,Entry,StopLoss,Target1,Target2,Result,ExitPrice,PnL,RiskReward,HoldingDays
2019-01-18,10906.95,NO TRADE,62.8,UNKNOWN,D,10906.95,10906.95,10906.95,10906.95,PENDING,,0.0,0.0,0
2019-01-21,10961.85,NO TRADE,62.7,UNKNOWN,D,10961.85,10961.85,10961.85,10961.85,PENDING,,0.0,0.0,0
2019-01-22,10922.75,NO TRADE,62.6,UNKNOWN,D,10922.75,10922.75,10922.75,10922.75,PENDING,,0.0,0.0,0
2019-01-23,10831.5,NO TRADE,62.5,UNKNOWN,D,10831.5,10831.5,10831.5,10831.5,PENDING,,0.0,0.0,0
2019-01-24,10849.8,NO TRADE,62.4,UNKNOWN,D,10849.8,10849.8,10849.8,10849.8,PENDING,,0.0,0.0,0
2019-01-25,10780.55,NO TRADE,62.46,UNKNOWN,D,10780.55,10780.55,10780.55,10780.55,PENDING,,0.0,0.0,0
2019-01-28,10661.55,NO TRADE,62.52,UNKNOWN,D,10661.55,10661.55,10661.55,10661.55,PENDING,,0.0,0.0,0
2019-01-29,10652.2,NO TRADE,62.58,UNKNOWN,D,10652.2,10652.2,10652.2,10652.2,PENDING,,0.0,0.0,0
2019-01-30,10651.8,NO TRADE,62.64,UNKNOWN,D,10651.8,10651.8,10651.8,10651.8,PENDING,,0.0,0.0,0
2019-01-31,10830.95,NO TRADE,62.7,UNKNOWN,D,10830.95,10830.95,10830.95,10830.95,PENDING,,0.0,0.0,0
2019-02-01,10893.65,NO TRADE,62.75,UNKNOWN,D,10893.65,10893.65,10893.65,10893.65,PENDING,,0.0,0.0,0
2019-02-04,10912.25,NO TRADE,62.66,UNKNOWN,D,10912.25,10912.25,10912.25,10912.25,PENDING,,0.0,0.0,0
2019-02-05,10934.35,NO TRADE,62.56,UNKNOWN,D,10934.35,10934.35,10934.35,10934.35,PENDING,,0.0,0.0,0
2019-02-06,11062.45,NO TRADE,62.46,UNKNOWN,D,11062.45,11062.45,11062.45,11062.45,PENDING,,0.0,0.0,0
2019-02-07,11069.4,NO TRADE,62.36,UNKNOWN,D,11069.4,11069.4,11069.4,11069.4,PENDING,,0.0,0.0,0
2019-02-08,10943.6,NO TRADE,62.27,UNKNOWN,D,10943.6,10943.6,10943.6,10943.6,PENDING,,0.0,0.0,0
2019-02-11,10888.8,NO TRADE,62.17,UNKNOWN,D,10888.8,10888.8,10888.8,10888.8,PENDING,,0.0,0.0,0
2019-02-12,10831.4,NO TRADE,62.07,UNKNOWN,D,10831.4,10831.4,10831.4,10831.4,PENDING,,0.0,0.0,0
2019-02-14,10746.05,NO TRADE,62.13,UNKNOWN,D,10746.05,10746.05,10746.05,10746.05,PENDING,,0.0,0.0,0
2019-02-15,10724.4,NO TRADE,62.19,UNKNOWN,D,10724.4,10724.4,10724.4,10724.4,PENDING,,0.0,0.0,0
2019-02-18,10640.95,NO TRADE,62.25,UNKNOWN,D,10640.95,10640.95,10640.95,10640.95,PENDING,,0.0,0.0,0
2019-02-19,10604.35,NO TRADE,62.31,UNKNOWN,D,10604.35,10604.35,10604.35,10604.35,PENDING,,0.0,0.0,0
2019-02-20,10735.45,NO TRADE,62.37,UNKNOWN,D,10735.45,10735.45,10735.45,10735.45,PENDING,,0.0,0.0,0
2019-02-21,10789.85,NO TRADE,62.42,UNKNOWN,D,10789.85,10789.85,10789.85,10789.85,PENDING,,0.0,0.0,0
2019-02-22,10791.65,NO TRADE,62.48,UNKNOWN,D,10791.65,10791.65,10791.65,10791.65,PENDING,,0.0,0.0,0
2019-02-25,10880.1,NO TRADE,62.54,UNKNOWN,D,10880.1,10880.1,10880.1,10880.1,PENDING,,0.0,0.0,0
2019-02-26,10835.3,NO TRADE,62.6,UNKNOWN,D,10835.3,10835.3,10835.3,10835.3,PENDING,,0.0,0.0,0
2019-02-27,10806.65,NO TRADE,62.65,UNKNOWN,D,10806.65,10806.65,10806.65,10806.65,PENDING,,0.0,0.0,0
2019-02-28,10792.5,NO TRADE,62.71,UNKNOWN,D,10792.5,10792.5,10792.5,10792.5,PENDING,,0.0,0.0,0
2019-03-01,10863.5,NO TRADE,62.77,UNKNOWN,D,10863.5,10863.5,10863.5,10863.5,PENDING,,0.0,0.0,0
2019-03-05,10987.45,NO TRADE,62.82,UNKNOWN,D,10987.45,10987.45,10987.45,10987.45,PENDING,,0.0,0.0,0
2019-03-06,11053.0,NO TRADE,62.88,UNKNOWN,D,11053.0,11053.0,11053.0,11053.0,PENDING,,0.0,0.0,0
2019-03-07,11058.2,NO TRADE,62.93,UNKNOWN,D,11058.2,11058.2,11058.2,11058.2,PENDING,,0.0,0.0,0
2019-03-08,11035.4,NO TRADE,62.99,UNKNOWN,D,11035.4,11035.4,11035.4,11035.4,PENDING,,0.0,0.0,0
2019-03-11,11168.05,NO TRADE,63.05,UNKNOWN,D,11168.05,11168.05,11168.05,11168.05,PENDING,,0.0,0.0,0
2019-03-12,11301.2,NO TRADE,63.1,UNKNOWN,D,11301.2,11301.2,11301.2,11301.2,PENDING,,0.0,0.0,0
2019-03-13,11341.7,NO TRADE,63.16,UNKNOWN,D,11341.7,11341.7,11341.7,11341.7,PENDING,,0.0,0.0,0
2019-03-14,11343.25,NO TRADE,63.21,UNKNOWN,D,11343.25,11343.25,11343.25,11343.25,PENDING,,0.0,0.0,0
2019-03-15,11426.85,NO TRADE,63.12,UNKNOWN,D,11426.85,11426.85,11426.85,11426.85,PENDING,,0.0,0.0,0
2019-03-18,11462.2,NO TRADE,63.17,UNKNOWN,D,11462.2,11462.2,11462.2,11462.2,PENDING,,0.0,0.0,0
2019-03-19,11532.4,NO TRADE,63.08,UNKNOWN,D,11532.4,11532.4,11532.4,11532.4,PENDING,,0.0,0.0,0
2019-03-20,11521.05,NO TRADE,63.13,UNKNOWN,D,11521.05,11521.05,11521.05,11521.05,PENDING,,0.0,0.0,0
2019-03-22,11456.9,NO TRADE,63.19,UNKNOWN,D,11456.9,11456.9,11456.9,11456.9,PENDING,,0.0,0.0,0
2019-03-25,11354.25,NO TRADE,63.24,UNKNOWN,D,11354.25,11354.25,11354.25,11354.25,PENDING,,0.0,0.0,0
2019-03-26,11483.25,NO TRADE,63.3,UNKNOWN,D,11483.25,11483.25,11483.25,11483.25,PENDING,,0.0,0.0,0
2019-03-27,11445.05,NO TRADE,63.35,UNKNOWN,D,11445.05,11445.05,11445.05,11445.05,PENDING,,0.0,0.0,0
2019-03-28,11570.0,NO TRADE,63.41,UNKNOWN,D,11570.0,11570.0,11570.0,11570.0,PENDING,,0.0,0.0,0
2019-04-01,11669.15,NO TRADE,63.31,UNKNOWN,D,11669.15,11669.15,11669.15,11669.15,PENDING,,0.0,0.0,0
2019-04-02,11713.2,NO TRADE,63.22,UNKNOWN,D,11713.2,11713.2,11713.2,11713.2,PENDING,,0.0,0.0,0
2019-04-03,11643.95,NO TRADE,63.13,UNKNOWN,D,11643.95,11643.95,11643.95,11643.95,PENDING,,0.0,0.0,0
2019-04-04,11598.0,NO TRADE,63.03,UNKNOWN,D,11598.0,11598.0,11598.0,11598.0,PENDING,,0.0,0.0,0
2019-04-05,11665.95,NO TRADE,62.94,UNKNOWN,D,11665.95,11665.95,11665.95,11665.95,PENDING,,0.0,0.0,0
2019-04-08,11604.5,NO TRADE,63.0,UNKNOWN,D,11604.5,11604.5,11604.5,11604.5,PENDING,,0.0,0.0,0
2019-04-09,11671.95,NO TRADE,63.05,UNKNOWN,D,11671.95,11671.95,11671.95,11671.95,PENDING,,0.0,0.0,0
2019-04-10,11584.3,NO TRADE,63.1,UNKNOWN,D,11584.3,11584.3,11584.3,11584.3,PENDING,,0.0,0.0,0
2019-04-11,11596.7,NO TRADE,63.01,UNKNOWN,D,11596.7,11596.7,11596.7,11596.7,PENDING,,0.0,0.0,0
2019-04-12,11643.45,NO TRADE,62.92,UNKNOWN,D,11643.45,11643.45,11643.45,11643.45,PENDING,,0.0,0.0,0
2019-04-15,11690.35,NO TRADE,62.97,UNKNOWN,D,11690.35,11690.35,11690.35,11690.35,PENDING,,0.0,0.0,0
2019-04-16,11787.15,NO TRADE,62.88,UNKNOWN,D,11787.15,11787.15,11787.15,11787.15,PENDING,,0.0,0.0,0
2019-04-18,11752.8,NO TRADE,62.94,UNKNOWN,D,11752.8,11752.8,11752.8,11752.8,PENDING,,0.0,0.0,0
2019-04-22,11594.45,NO TRADE,62.99,UNKNOWN,D,11594.45,11594.45,11594.45,11594.45,PENDING,,0.0,0.0,0
2019-04-23,11575.95,NO TRADE,63.04,UNKNOWN,D,11575.95,11575.95,11575.95,11575.95,PENDING,,0.0,0.0,0
2019-04-24,11726.15,NO TRADE,62.95,UNKNOWN,D,11726.15,11726.15,11726.15,11726.15,PENDING,,0.0,0.0,0
2019-04-25,11641.8,NO TRADE,62.86,UNKNOWN,D,11641.8,11641.8,11641.8,11641.8,PENDING,,0.0,0.0,0
2019-04-26,11754.65,NO TRADE,62.77,UNKNOWN,D,11754.65,11754.65,11754.65,11754.65,PENDING,,0.0,0.0,0
2019-04-30,11748.15,NO TRADE,62.68,UNKNOWN,D,11748.15,11748.15,11748.15,11748.15,PENDING,,0.0,0.0,0
2019-05-02,11724.75,NO TRADE,62.59,UNKNOWN,D,11724.75,11724.75,11724.75,11724.75,PENDING,,0.0,0.0,0
2019-05-03,11712.25,NO TRADE,62.5,UNKNOWN,D,11712.25,11712.25,11712.25,11712.25,PENDING,,0.0,0.0,0
2019-05-06,11598.25,NO TRADE,62.41,UNKNOWN,D,11598.25,11598.25,11598.25,11598.25,PENDING,,0.0,0.0,0
2019-05-07,11497.9,NO TRADE,62.32,UNKNOWN,D,11497.9,11497.9,11497.9,11497.9,PENDING,,0.0,0.0,0
2019-05-08,11359.45,NO TRADE,62.23,UNKNOWN,D,11359.45,11359.45,11359.45,11359.45,PENDING,,0.0,0.0,0
2019-05-09,11301.8,NO TRADE,62.14,UNKNOWN,D,11301.8,11301.8,11301.8,11301.8,PENDING,,0.0,0.0,0
2019-05-10,11278.9,NO TRADE,62.2,UNKNOWN,D,11278.9,11278.9,11278.9,11278.9,PENDING,,0.0,0.0,0
2019-05-13,11148.2,NO TRADE,62.25,UNKNOWN,D,11148.2,11148.2,11148.2,11148.2,PENDING,,0.0,0.0,0
2019-05-14,11222.05,NO TRADE,62.3,UNKNOWN,D,11222.05,11222.05,11222.05,11222.05,PENDING,,0.0,0.0,0
2019-05-15,11157.0,NO TRADE,62.36,UNKNOWN,D,11157.0,11157.0,11157.0,11157.0,PENDING,,0.0,0.0,0
2019-05-16,11257.1,NO TRADE,62.41,UNKNOWN,D,11257.1,11257.1,11257.1,11257.1,PENDING,,0.0,0.0,0
2019-05-17,11407.15,NO TRADE,62.46,UNKNOWN,D,11407.15,11407.15,11407.15,11407.15,PENDING,,0.0,0.0,0
2019-05-20,11828.25,NO TRADE,62.52,UNKNOWN,D,11828.25,11828.25,11828.25,11828.25,PENDING,,0.0,0.0,0
2019-05-21,11709.1,NO TRADE,62.57,UNKNOWN,D,11709.1,11709.1,11709.1,11709.1,PENDING,,0.0,0.0,0
2019-05-22,11737.9,NO TRADE,62.62,UNKNOWN,D,11737.9,11737.9,11737.9,11737.9,PENDING,,0.0,0.0,0
2019-05-23,11657.05,NO TRADE,62.68,UNKNOWN,D,11657.05,11657.05,11657.05,11657.05,PENDING,,0.0,0.0,0
2019-05-24,11844.1,NO TRADE,62.73,UNKNOWN,D,11844.1,11844.1,11844.1,11844.1,PENDING,,0.0,0.0,0
2019-05-27,11924.75,NO TRADE,62.78,UNKNOWN,D,11924.75,11924.75,11924.75,11924.75,PENDING,,0.0,0.0,0
2019-05-28,11928.75,NO TRADE,62.83,UNKNOWN,D,11928.75,11928.75,11928.75,11928.75,PENDING,,0.0,0.0,0
2019-05-29,11861.1,NO TRADE,62.75,UNKNOWN,D,11861.1,11861.1,11861.1,11861.1,PENDING,,0.0,0.0,0
2019-05-30,11945.9,NO TRADE,62.66,UNKNOWN,D,11945.9,11945.9,11945.9,11945.9,PENDING,,0.0,0.0,0
2019-05-31,11922.8,NO TRADE,62.57,UNKNOWN,D,11922.8,11922.8,11922.8,11922.8,PENDING,,0.0,0.0,0
2019-06-03,12088.55,NO TRADE,62.48,UNKNOWN,D,12088.55,12088.55,12088.55,12088.55,PENDING,,0.0,0.0,0
2019-06-04,12021.65,NO TRADE,62.4,UNKNOWN,D,12021.65,12021.65,12021.65,12021.65,PENDING,,0.0,0.0,0
2019-06-06,11843.75,NO TRADE,62.45,UNKNOWN,D,11843.75,11843.75,11843.75,11843.75,PENDING,,0.0,0.0,0
2019-06-07,11870.65,NO TRADE,62.36,UNKNOWN,D,11870.65,11870.65,11870.65,11870.65,PENDING,,0.0,0.0,0
2019-06-10,11922.7,NO TRADE,62.27,UNKNOWN,D,11922.7,11922.7,11922.7,11922.7,PENDING,,0.0,0.0,0
2019-06-11,11965.6,NO TRADE,62.19,UNKNOWN,D,11965.6,11965.6,11965.6,11965.6,PENDING,,0.0,0.0,0
2019-06-12,11906.2,NO TRADE,62.1,UNKNOWN,D,11906.2,11906.2,11906.2,11906.2,PENDING,,0.0,0.0,0
2019-06-13,11914.05,NO TRADE,62.02,UNKNOWN,D,11914.05,11914.05,11914.05,11914.05,PENDING,,0.0,0.0,0
2019-06-14,11823.3,NO TRADE,61.93,UNKNOWN,D,11823.3,11823.3,11823.3,11823.3,PENDING,,0.0,0.0,0
2019-06-17,11672.15,NO TRADE,61.98,UNKNOWN,D,11672.15,11672.15,11672.15,11672.15,PENDING,,0.0,0.0,0
2019-06-18,11691.5,NO TRADE,62.04,UNKNOWN,D,11691.5,11691.5,11691.5,11691.5,PENDING,,0.0,0.0,0
2019-06-19,11691.45,NO TRADE,62.09,UNKNOWN,D,11691.45,11691.45,11691.45,11691.45,PENDING,,0.0,0.0,0
2019-06-20,11831.75,NO TRADE,62.14,UNKNOWN,D,11831.75,11831.75,11831.75,11831.75,PENDING,,0.0,0.0,0
2019-06-21,11724.1,NO TRADE,62.19,UNKNOWN,D,11724.1,11724.1,11724.1,11724.1,PENDING,,0.0,0.0,0
2019-06-24,11699.65,NO TRADE,62.24,UNKNOWN,D,11699.65,11699.65,11699.65,11699.65,PENDING,,0.0,0.0,0
2019-06-25,11796.45,NO TRADE,62.3,UNKNOWN,D,11796.45,11796.45,11796.45,11796.45,PENDING,,0.0,0.0,0
2019-06-26,11847.55,NO TRADE,62.35,UNKNOWN,D,11847.55,11847.55,11847.55,11847.55,PENDING,,0.0,0.0,0
2019-06-27,11841.55,NO TRADE,62.4,UNKNOWN,D,11841.55,11841.55,11841.55,11841.55,PENDING,,0.0,0.0,0
2019-06-28,11788.85,NO TRADE,62.45,UNKNOWN,D,11788.85,11788.85,11788.85,11788.85,PENDING,,0.0,0.0,0
2019-07-01,11865.6,NO TRADE,62.36,UNKNOWN,D,11865.6,11865.6,11865.6,11865.6,PENDING,,0.0,0.0,0
2019-07-02,11910.3,NO TRADE,62.28,UNKNOWN,D,11910.3,11910.3,11910.3,11910.3,PENDING,,0.0,0.0,0
2019-07-03,11916.75,NO TRADE,62.2,UNKNOWN,D,11916.75,11916.75,11916.75,11916.75,PENDING,,0.0,0.0,0
2019-07-04,11946.75,NO TRADE,62.11,UNKNOWN,D,11946.75,11946.75,11946.75,11946.75,PENDING,,0.0,0.0,0
2019-07-05,11811.15,NO TRADE,62.03,UNKNOWN,D,11811.15,11811.15,11811.15,11811.15,PENDING,,0.0,0.0,0
2019-07-08,11558.6,NO TRADE,62.08,UNKNOWN,D,11558.6,11558.6,11558.6,11558.6,PENDING,,0.0,0.0,0
2019-07-09,11555.9,NO TRADE,62.13,UNKNOWN,D,11555.9,11555.9,11555.9,11555.9,PENDING,,0.0,0.0,0
2019-07-10,11498.9,NO TRADE,62.18,UNKNOWN,D,11498.9,11498.9,11498.9,11498.9,PENDING,,0.0,0.0,0
2019-07-11,11582.9,NO TRADE,62.23,UNKNOWN,D,11582.9,11582.9,11582.9,11582.9,PENDING,,0.0,0.0,0
2019-07-12,11552.5,NO TRADE,62.15,UNKNOWN,D,11552.5,11552.5,11552.5,11552.5,PENDING,,0.0,0.0,0
2019-07-15,11588.35,NO TRADE,62.06,UNKNOWN,D,11588.35,11588.35,11588.35,11588.35,PENDING,,0.0,0.0,0
2019-07-16,11662.6,NO TRADE,61.98,UNKNOWN,D,11662.6,11662.6,11662.6,11662.6,PENDING,,0.0,0.0,0
2019-07-17,11687.5,NO TRADE,61.9,UNKNOWN,D,11687.5,11687.5,11687.5,11687.5,PENDING,,0.0,0.0,0
2019-07-18,11596.9,NO TRADE,61.82,UNKNOWN,D,11596.9,11596.9,11596.9,11596.9,PENDING,,0.0,0.0,0
2019-07-19,11419.25,NO TRADE,61.73,UNKNOWN,D,11419.25,11419.25,11419.25,11419.25,PENDING,,0.0,0.0,0
2019-07-22,11346.2,NO TRADE,61.65,UNKNOWN,D,11346.2,11346.2,11346.2,11346.2,PENDING,,0.0,0.0,0
2019-07-23,11331.05,NO TRADE,61.57,UNKNOWN,D,11331.05,11331.05,11331.05,11331.05,PENDING,,0.0,0.0,0
2019-07-24,11271.3,NO TRADE,61.49,UNKNOWN,D,11271.3,11271.3,11271.3,11271.3,PENDING,,0.0,0.0,0
2019-07-25,11252.15,NO TRADE,61.41,UNKNOWN,D,11252.15,11252.15,11252.15,11252.15,PENDING,,0.0,0.0,0
2019-07-26,11284.3,NO TRADE,61.32,UNKNOWN,D,11284.3,11284.3,11284.3,11284.3,PENDING,,0.0,0.0,0
2019-07-29,11189.2,NO TRADE,61.24,UNKNOWN,D,11189.2,11189.2,11189.2,11189.2,PENDING,,0.0,0.0,0
2019-07-30,11085.4,NO TRADE,61.16,UNKNOWN,D,11085.4,11085.4,11085.4,11085.4,PENDING,,0.0,0.0,0
2019-07-31,11118.0,NO TRADE,61.08,UNKNOWN,D,11118.0,11118.0,11118.0,11118.0,PENDING,,0.0,0.0,0
2019-08-01,10980.0,NO TRADE,61.13,UNKNOWN,D,10980.0,10980.0,10980.0,10980.0,PENDING,,0.0,0.0,0
2019-08-02,10997.35,NO TRADE,61.18,UNKNOWN,D,10997.35,10997.35,10997.35,10997.35,PENDING,,0.0,0.0,0
2019-08-05,10862.6,NO TRADE,61.24,UNKNOWN,D,10862.6,10862.6,10862.6,10862.6,PENDING,,0.0,0.0,0
2019-08-06,10948.25,NO TRADE,61.29,UNKNOWN,D,10948.25,10948.25,10948.25,10948.25,PENDING,,0.0,0.0,0
2019-08-07,10855.5,NO TRADE,61.34,UNKNOWN,D,10855.5,10855.5,10855.5,10855.5,PENDING,,0.0,0.0,0
2019-08-08,11032.45,NO TRADE,61.39,UNKNOWN,D,11032.45,11032.45,11032.45,11032.45,PENDING,,0.0,0.0,0
2019-08-09,11109.65,NO TRADE,61.31,UNKNOWN,D,11109.65,11109.65,11109.65,11109.65,PENDING,,0.0,0.0,0
2019-08-13,10925.85,NO TRADE,61.23,UNKNOWN,D,10925.85,10925.85,10925.85,10925.85,PENDING,,0.0,0.0,0
2019-08-14,11029.4,NO TRADE,61.15,UNKNOWN,D,11029.4,11029.4,11029.4,11029.4,PENDING,,0.0,0.0,0
2019-08-16,11047.8,NO TRADE,61.07,UNKNOWN,D,11047.8,11047.8,11047.8,11047.8,PENDING,,0.0,0.0,0
2019-08-19,11053.9,NO TRADE,61.12,UNKNOWN,D,11053.9,11053.9,11053.9,11053.9,PENDING,,0.0,0.0,0
2019-08-20,11017.0,NO TRADE,61.17,UNKNOWN,D,11017.0,11017.0,11017.0,11017.0,PENDING,,0.0,0.0,0
2019-08-21,10918.7,NO TRADE,61.22,UNKNOWN,D,10918.7,10918.7,10918.7,10918.7,PENDING,,0.0,0.0,0
2019-08-22,10741.35,NO TRADE,61.27,UNKNOWN,D,10741.35,10741.35,10741.35,10741.35,PENDING,,0.0,0.0,0
2019-08-23,10829.35,NO TRADE,61.32,UNKNOWN,D,10829.35,10829.35,10829.35,10829.35,PENDING,,0.0,0.0,0
2019-08-26,11057.85,NO TRADE,61.24,UNKNOWN,D,11057.85,11057.85,11057.85,11057.85,PENDING,,0.0,0.0,0
2019-08-27,11105.35,NO TRADE,61.16,UNKNOWN,D,11105.35,11105.35,11105.35,11105.35,PENDING,,0.0,0.0,0
2019-08-28,11046.1,NO TRADE,61.08,UNKNOWN,D,11046.1,11046.1,11046.1,11046.1,PENDING,,0.0,0.0,0
2019-08-29,10948.3,NO TRADE,61.0,UNKNOWN,D,10948.3,10948.3,10948.3,10948.3,PENDING,,0.0,0.0,0
2019-08-30,11023.25,NO TRADE,60.93,UNKNOWN,D,11023.25,11023.25,11023.25,11023.25,PENDING,,0.0,0.0,0
2019-09-03,10797.9,NO TRADE,60.98,UNKNOWN,D,10797.9,10797.9,10797.9,10797.9,PENDING,,0.0,0.0,0
2019-09-04,10844.65,NO TRADE,61.03,UNKNOWN,D,10844.65,10844.65,10844.65,10844.65,PENDING,,0.0,0.0,0
2019-09-05,10847.9,NO TRADE,61.08,UNKNOWN,D,10847.9,10847.9,10847.9,10847.9,PENDING,,0.0,0.0,0
2019-09-06,10946.2,NO TRADE,61.13,UNKNOWN,D,10946.2,10946.2,10946.2,10946.2,PENDING,,0.0,0.0,0
2019-09-09,11003.05,NO TRADE,61.05,UNKNOWN,D,11003.05,11003.05,11003.05,11003.05,PENDING,,0.0,0.0,0
2019-09-11,11035.7,NO TRADE,60.97,UNKNOWN,D,11035.7,11035.7,11035.7,11035.7,PENDING,,0.0,0.0,0
2019-09-12,10982.8,NO TRADE,60.89,UNKNOWN,D,10982.8,10982.8,10982.8,10982.8,PENDING,,0.0,0.0,0
2019-09-13,11075.9,NO TRADE,60.94,UNKNOWN,D,11075.9,11075.9,11075.9,11075.9,PENDING,,0.0,0.0,0
2019-09-16,11003.5,NO TRADE,60.99,UNKNOWN,D,11003.5,11003.5,11003.5,11003.5,PENDING,,0.0,0.0,0
2019-09-17,10817.6,NO TRADE,61.04,UNKNOWN,D,10817.6,10817.6,10817.6,10817.6,PENDING,,0.0,0.0,0
2019-09-18,10840.65,NO TRADE,61.09,UNKNOWN,D,10840.65,10840.65,10840.65,10840.65,PENDING,,0.0,0.0,0
2019-09-19,10704.8,NO TRADE,61.14,UNKNOWN,D,10704.8,10704.8,10704.8,10704.8,PENDING,,0.0,0.0,0
2019-09-20,11274.2,NO TRADE,61.19,UNKNOWN,D,11274.2,11274.2,11274.2,11274.2,PENDING,,0.0,0.0,0
2019-09-23,11600.2,NO TRADE,61.11,UNKNOWN,D,11600.2,11600.2,11600.2,11600.2,PENDING,,0.0,0.0,0
2019-09-24,11588.2,NO TRADE,61.03,UNKNOWN,D,11588.2,11588.2,11588.2,11588.2,PENDING,,0.0,0.0,0
2019-09-25,11440.2,NO TRADE,60.96,UNKNOWN,D,11440.2,11440.2,11440.2,11440.2,PENDING,,0.0,0.0,0
2019-09-26,11571.2,NO TRADE,60.88,UNKNOWN,D,11571.2,11571.2,11571.2,11571.2,PENDING,,0.0,0.0,0
2019-09-27,11512.4,NO TRADE,60.8,UNKNOWN,D,11512.4,11512.4,11512.4,11512.4,PENDING,,0.0,0.0,0
2019-09-30,11474.45,NO TRADE,60.73,UNKNOWN,D,11474.45,11474.45,11474.45,11474.45,PENDING,,0.0,0.0,0
2019-10-01,11359.9,NO TRADE,60.65,UNKNOWN,D,11359.9,11359.9,11359.9,11359.9,PENDING,,0.0,0.0,0
2019-10-03,11314.0,NO TRADE,60.58,UNKNOWN,D,11314.0,11314.0,11314.0,11314.0,PENDING,,0.0,0.0,0
2019-10-04,11174.75,NO TRADE,60.62,UNKNOWN,D,11174.75,11174.75,11174.75,11174.75,PENDING,,0.0,0.0,0
2019-10-07,11126.4,NO TRADE,60.67,UNKNOWN,D,11126.4,11126.4,11126.4,11126.4,PENDING,,0.0,0.0,0
2019-10-09,11313.3,NO TRADE,60.72,UNKNOWN,D,11313.3,11313.3,11313.3,11313.3,PENDING,,0.0,0.0,0
2019-10-10,11234.55,NO TRADE,60.77,UNKNOWN,D,11234.55,11234.55,11234.55,11234.55,PENDING,,0.0,0.0,0
2019-10-11,11305.05,NO TRADE,60.82,UNKNOWN,D,11305.05,11305.05,11305.05,11305.05,PENDING,,0.0,0.0,0
2019-10-14,11341.15,NO TRADE,60.87,UNKNOWN,D,11341.15,11341.15,11341.15,11341.15,PENDING,,0.0,0.0,0
2019-10-15,11428.3,NO TRADE,60.92,UNKNOWN,D,11428.3,11428.3,11428.3,11428.3,PENDING,,0.0,0.0,0
2019-10-16,11464.0,NO TRADE,60.97,UNKNOWN,D,11464.0,11464.0,11464.0,11464.0,PENDING,,0.0,0.0,0
2019-10-17,11586.35,NO TRADE,60.89,UNKNOWN,D,11586.35,11586.35,11586.35,11586.35,PENDING,,0.0,0.0,0
2019-10-18,11661.85,NO TRADE,60.94,UNKNOWN,D,11661.85,11661.85,11661.85,11661.85,PENDING,,0.0,0.0,0
2019-10-22,11588.35,NO TRADE,60.99,UNKNOWN,D,11588.35,11588.35,11588.35,11588.35,PENDING,,0.0,0.0,0
2019-10-23,11604.1,NO TRADE,61.04,UNKNOWN,D,11604.1,11604.1,11604.1,11604.1,PENDING,,0.0,0.0,0
2019-10-24,11582.6,NO TRADE,61.08,UNKNOWN,D,11582.6,11582.6,11582.6,11582.6,PENDING,,0.0,0.0,0
2019-10-25,11583.9,NO TRADE,61.13,UNKNOWN,D,11583.9,11583.9,11583.9,11583.9,PENDING,,0.0,0.0,0
2019-10-29,11786.85,NO TRADE,61.18,UNKNOWN,D,11786.85,11786.85,11786.85,11786.85,PENDING,,0.0,0.0,0
2019-10-30,11844.1,NO TRADE,61.23,UNKNOWN,D,11844.1,11844.1,11844.1,11844.1,PENDING,,0.0,0.0,0
2019-10-31,11877.45,NO TRADE,61.27,UNKNOWN,D,11877.45,11877.45,11877.45,11877.45,PENDING,,0.0,0.0,0
2019-11-01,11890.6,NO TRADE,61.32,UNKNOWN,D,11890.6,11890.6,11890.6,11890.6,PENDING,,0.0,0.0,0
2019-11-04,11941.3,NO TRADE,61.25,UNKNOWN,D,11941.3,11941.3,11941.3,11941.3,PENDING,,0.0,0.0,0
2019-11-05,11917.2,NO TRADE,61.17,UNKNOWN,D,11917.2,11917.2,11917.2,11917.2,PENDING,,0.0,0.0,0
2019-11-06,11966.05,NO TRADE,61.1,UNKNOWN,D,11966.05,11966.05,11966.05,11966.05,PENDING,,0.0,0.0,0
2019-11-07,12012.05,NO TRADE,61.02,UNKNOWN,D,12012.05,12012.05,12012.05,12012.05,PENDING,,0.0,0.0,0
2019-11-08,11908.15,NO TRADE,60.95,UNKNOWN,D,11908.15,11908.15,11908.15,11908.15,PENDING,,0.0,0.0,0
2019-11-11,11913.45,NO TRADE,61.0,UNKNOWN,D,11913.45,11913.45,11913.45,11913.45,PENDING,,0.0,0.0,0
2019-11-13,11840.45,NO TRADE,61.04,UNKNOWN,D,11840.45,11840.45,11840.45,11840.45,PENDING,,0.0,0.0,0
2019-11-14,11872.1,NO TRADE,61.09,UNKNOWN,D,11872.1,11872.1,11872.1,11872.1,PENDING,,0.0,0.0,0
2019-11-15,11895.45,NO TRADE,61.14,UNKNOWN,D,11895.45,11895.45,11895.45,11895.45,PENDING,,0.0,0.0,0
2019-11-18,11884.5,NO TRADE,61.19,UNKNOWN,D,11884.5,11884.5,11884.5,11884.5,PENDING,,0.0,0.0,0
2019-11-19,11940.1,NO TRADE,61.23,UNKNOWN,D,11940.1,11940.1,11940.1,11940.1,PENDING,,0.0,0.0,0
2019-11-20,11999.1,NO TRADE,61.28,UNKNOWN,D,11999.1,11999.1,11999.1,11999.1,PENDING,,0.0,0.0,0
